tweet_id,airline_emg,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69919E+17,neutral,US Airways,,mrpearson3rd,,0,@USAirways Bag policy says stroller OR car seat.  We need to bring 2 car seats and 1 stroller.  Should I just call for details?,,23-02-2015 09:58,,
5.69302E+17,negative,United,,Randy_King_SF,,0,@united just texted me to say flight is delayed due to air traffic control. BS! They pulled the plane in Late Flight #lies,,21-02-2015 17:04,"San Francisco, CA",Pacific Time (US & Canada)
5.69477E+17,neutral,United,,docambrose97,,0,@united Thanks!  Good to know.,,22-02-2015 04:40,,
5.67822E+17,negative,US Airways,,PsuOhiofarmgirl,,0,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",,17-02-2015 15:05,,
5.67842E+17,positive,US Airways,,PsuOhiofarmgirl,,0,@USAirways  thank you! Glad to be heading home! Great people at your call center!,,17-02-2015 16:25,,
5.69915E+17,negative,Southwest,,DAmico_J,,0,@SouthwestAir i just recieved an email from your memphis station hopefully they have my bag.,,23-02-2015 09:43,RI when home.,Eastern Time (US & Canada)
5.68186E+17,positive,United,,officialpcoops,,0,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,,18-02-2015 15:11,,
5.70249E+17,negative,United,,Maxxisonfire,,0,@united Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep #scam,,24-02-2015 07:49,,
5.68582E+17,negative,Southwest,negative,abyrley,Bad Flight,1,@SouthwestAir please do something about the speed of your WiFi connections on your planes.  It might as well be non-existent.,,19-02-2015 17:24,"Raleigh, NC",
5.6993E+17,positive,American,,neiljcohen,,0,@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!,,23-02-2015 10:41,"the one, the only.... NYC",Quito
5.69641E+17,positive,American,,lmaxwell11,,0,"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",,22-02-2015 15:32,O.K.C.,Central Time (US & Canada)
5.69575E+17,negative,United,,8629Fissile,,0,@united Thanks but why did this occur? You guys had 3 hours extra to get my bag on due to your delay. So that's 7 hours you had. #fail!,,22-02-2015 11:09,,London
5.69658E+17,negative,American,,JonKohler,,0,@AmericanAir AA I need a Hail Mary. How do I get from Dallas to Joplin JLN in the next 14 hours. Willing to fly to other airports and drive,,22-02-2015 16:41,"Denver, CO",Eastern Time (US & Canada)
5.70293E+17,negative,American,,alicizzle,,0,@AmericanAir narrowly made standby...lots of snags this trip!,,24-02-2015 10:42,MiniApple(s),
5.67843E+17,negative,Southwest,,MikiLuJames,,0,@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad,,17-02-2015 16:29,,
5.69515E+17,negative,US Airways,,chresten725,,0,@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed,,22-02-2015 07:10,"Cincinnati, OH",Eastern Time (US & Canada)
5.68966E+17,neutral,US Airways,,adamsguitar,,0,@USAirways I have corporate-paid travel in April. Is it possible to purchase an upgrade to first class now?,,20-02-2015 18:51,"Charlotte, NC",Eastern Time (US & Canada)
5.69922E+17,negative,US Airways,,johnhughesrocks,,0,@USAirways And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,,23-02-2015 10:08,,
5.69688E+17,negative,Southwest,,scoobydoo9749,,0,@SouthwestAir i got the call from RDU that my baggage is there except that doesn't help me bc i can't get it until I'm flying back home.,,22-02-2015 18:40,"Tallahassee, FL",America/Chicago
5.69505E+17,negative,United,,CoachMcRoberts,,0,@united Back at the Denver airport and ready for round two today. Ready to get home!,,22-02-2015 06:34,"Oxford, MS",
5.69716E+17,negative,United,,chocolossus,,1,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN",,22-02-2015 20:31,"Vancouver, CA",
5.69604E+17,negative,US Airways,,KoilsByNature,,0,@USAirways it's unacceptable the way your agents at the gate treat paying customers!!!,,22-02-2015 13:06,World Wide,Quito
5.69672E+17,negative,American,,MrMarioMendoza,,0,@AmericanAir it wasn't really about the delay. It was more about being told the engine needed to be troubleshot.  Makes a person paranoid.,,22-02-2015 17:37,,
5.68092E+17,negative,United,,1LovePT,,0,@united the lack of customer service is astounding https://t.co/72RMpkOGwu #2daysofhell,,18-02-2015 08:57,Canada,Eastern Time (US & Canada)
5.68527E+17,neutral,United,,ada_dog,,0,@united @NTrustOpen can i go  #GolfUnited,,19-02-2015 13:47,,
5.67864E+17,negative,United,,christruncer,,0,"@united I can’t go back to the airport, I’m working, and won’t have time.  Are you telling me there is seriously no other way?",,17-02-2015 17:52,Washington DC,Eastern Time (US & Canada)
5.67961E+17,positive,United,,albertchatigny,,0,@united You delayed a connection for customer service today now I'll be able to pay my final respects to a dear family member. Thank you :),,18-02-2015 00:15,,
5.69735E+17,negative,US Airways,,lminboston,,0,@USAirways  ok my 4th try today....giving up at 12.45am after 138 minute hold time. #terrible http://t.co/Ps9Q9RPSiL,,22-02-2015 21:45,,
5.69621E+17,negative,American,,Kaywillsmith,,0,@AmericanAir pls help. This is seriously beyond ridiculous.,,22-02-2015 14:11,The City of Big Shoulders,Central Time (US & Canada)
5.69646E+17,negative,US Airways,,Mwoodshop,,0,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,,22-02-2015 15:51,Jerz,Eastern Time (US & Canada)
5.69621E+17,negative,American,,A_for_AdNauseam,,0,@AmericanAir Yes. Your service in GUC sucks. Your gate agent pushed a passenger and has been rude to everyone since we got here.,,22-02-2015 14:14,,
5.68484E+17,negative,US Airways,,nickpasculli,,0,@USAirways 1 person to check in 50 people and the plane boards in 20 minutes and he is telling people @AmericanAir exec bene's not honored,,19-02-2015 10:53,"Monterey County, CA",Arizona
5.69658E+17,negative,American,,ChaimOsina,,0,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,,22-02-2015 16:41,"Chicago, IL",Central Time (US & Canada)
5.67858E+17,negative,Southwest,,Foxycleo13,,0,@SouthwestAir even with the 50$ voucher for picking up my bag,,17-02-2015 17:28,"Memphis, TN",Central Time (US & Canada)
5.69927E+17,negative,US Airways,,marvinatorsb,,0,"@USAirways horrible service, wrong plane arrived, many confirmed passengers could not get on flight we paid for due to lack of seats flight",,23-02-2015 10:28,,
5.6979E+17,negative,American,,KottemannFYW,,0,@AmericanAir Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,,23-02-2015 01:23,"Lafayette, LA",
5.68984E+17,positive,Delta,,FerrisSalameh,,0,@JetBlue thank you,"[40.7171667, -73.96415608]",20-02-2015 20:03,"Brooklyn, NY",Eastern Time (US & Canada)
5.69926E+17,positive,United,,mydulcebella,,0,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,,23-02-2015 10:25,Pennsylvania,Eastern Time (US & Canada)
5.69366E+17,negative,Delta,,DestineMedia,,0,@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this,,21-02-2015 21:22,BB PIN:28AF78F4,Eastern Time (US & Canada)
5.68496E+17,neutral,Southwest,,ravulapati,,0,@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,,19-02-2015 11:41,"Round Rock, TX",Hawaii
5.69382E+17,negative,US Airways,,tamygb,,0,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,,21-02-2015 22:25,,Brasilia
5.69884E+17,negative,American,,61jr,,0,"@AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?",,23-02-2015 07:40,St. Catharines,
5.68598E+17,negative,US Airways,,rodeorose1962,,0,"@USAirways Seriously??? I have shared my concerns four times already, to NO avail!  Geeeeezzzzz! #frustrated flyer",,19-02-2015 18:29,,
5.68361E+17,neutral,United,,patrick_maness,,0,@united aisle please,,19-02-2015 02:45,Rhode Island,Eastern Time (US & Canada)
5.69816E+17,negative,American,,ProConPartners,,0,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,,23-02-2015 03:06,UK,
5.69748E+17,negative,United,,wsachs,,0,@united checked me in through security under the wrong name and given the wrong boarding pass. #AirlineSecurity,,22-02-2015 22:36,New York/New Jersey depends on,Eastern Time (US & Canada)
5.68773E+17,negative,Southwest,,stilettoslife,,0,"@SouthwestAir Repeating this is policy is basically repeating ""Fuck you"" to your customers. I'll be shopping for a new airline ASAP",,20-02-2015 06:03,"Baltimore, MD",Eastern Time (US & Canada)
5.69491E+17,negative,Southwest,,Tom_Fili,,0,@SouthwestAir 2 hours on hold for customer service never us SW again,,22-02-2015 05:38,"Havertown, Pa.",Eastern Time (US & Canada)
5.69926E+17,negative,Delta,,AdamNMayer,,1,@JetBlue I just booked a flight with you guys. I'm reconsidering that decision now after reading this tweet.,,23-02-2015 10:27,San Francisco,Pacific Time (US & Canada)
5.68188E+17,negative,United,,kristen_19,,0,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",,18-02-2015 15:17,,Quito
5.70283E+17,negative,American,,alicizzle,,0,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",,24-02-2015 10:02,MiniApple(s),
5.69707E+17,positive,United,,LisaGetz1,,0,@united it was delivered! Thank you for making sure it arrived at my doorstep!,,22-02-2015 19:57,"Beijing, China",
5.6826E+17,positive,Delta,,RachelLCoppola,,0,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!,,18-02-2015 20:05,LA & Boston,Eastern Time (US & Canada)
5.69593E+17,negative,American,,otisday,,0,@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.,,22-02-2015 12:22,Pekin,Eastern Time (US & Canada)
5.69638E+17,negative,US Airways,,aj1powers,,1,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?,,22-02-2015 15:22,,Eastern Time (US & Canada)
5.68995E+17,negative,US Airways,,FirstTeachers1,,0,@USAirways -1st x told no travel advisory-now TWO hrs on hold &amp; disconnected. Fl from BHM to Charlotte to PHL won't go-HELP!!!,,20-02-2015 20:43,"Birmingham, AL",Central Time (US & Canada)
5.68673E+17,negative,United,,Kimberlinho,,0,@united has happened on other airlines and they've given out flight vouchers and been more transparent about the problems.,,19-02-2015 23:27,,
5.67725E+17,negative,United,,BhutanOrient,,0,@united didn't get her name. She was not in our group. She was sitting behind us. Think it was window seat #40? We only overheard...,,17-02-2015 08:40,Bhutan,Pacific Time (US & Canada)
5.6968E+17,neutral,Southwest,,MsNamri,,0,@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd,,22-02-2015 18:07,"Las Vegas, NV",Pacific Time (US & Canada)
5.68479E+17,neutral,Southwest,,vincentpowell,,0,@SouthwestAir following!! My bad.,,19-02-2015 10:33,"Houston, TX",Central Time (US & Canada)
5.69924E+17,positive,United,,Lisa_Shaw777,,0,@united Thank you! You need to follow back tho otherwise I can't DM you. X,,23-02-2015 10:15,Kona coast/Boston/Milan,Amsterdam
5.67823E+17,negative,Southwest,,TinaIsBack,,1,@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is 💩💩💩💩,"[40.65951726, -74.16980326]",17-02-2015 15:09,Nashville by way of New York,Central Time (US & Canada)
5.68426E+17,positive,Delta,,AliBessette,,0,@JetBlue okay awesome! Thank you!,,19-02-2015 07:03,,Quito
5.67786E+17,negative,United,,sslluvsbooks,,0,@united Our flight was originally supposed to leave at 1:40pm &amp; now we won't leave until 5. This is the 2nd time this has happened,,17-02-2015 12:43,Loving the Languageof Literacy,Eastern Time (US & Canada)
5.70002E+17,negative,American,,raymackin,,0,"@AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",,23-02-2015 15:27,,Eastern Time (US & Canada)
5.69758E+17,negative,United,,huskerjon00,,1,"@united appreciate it, but changing time by 10 min multiple times 6 hours before flight is just annoying and seems like you have 0 clue",,22-02-2015 23:19,,
5.70114E+17,negative,US Airways,,medrisy,,0,@USAirways pilot forgets to show up to work and Ricky J (gate agent) gives customers attitude. #usairwaysfail,,23-02-2015 22:53,,
5.697E+17,positive,United,,geekydewd,,0,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)",,22-02-2015 19:28,"CO Springs, Occupied Colorado",Mountain Time (US & Canada)
5.68118E+17,negative,US Airways,,The_Big_Guy27,,0,@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!,,18-02-2015 10:42,US,Eastern Time (US & Canada)
5.6854E+17,negative,Southwest,,TyMcNeely,,0,"@SouthwestAir Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're 6'4.",,19-02-2015 14:37,"Austin, TX",Central Time (US & Canada)
5.68038E+17,neutral,Southwest,,kd35ftw1,,0,@SouthwestAir Not possible to carry-on and put in a closet/overhead? Had success doing that with other airlines. Thanks,,18-02-2015 05:21,,
5.70212E+17,neutral,Delta,,elias_rubin,,0,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.,,24-02-2015 05:22,"New York, NY",Pacific Time (US & Canada)
5.69844E+17,negative,American,,EaglesJade,,0,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,,23-02-2015 04:58,,
5.69883E+17,negative,Southwest,,jennybeal,,0,@SouthwestAir What's up with the wait times on your customer service line? Tried 2X on Fri. and now I've been on for over 15 min.,,23-02-2015 07:35,"Columbus, OH",Eastern Time (US & Canada)
5.69971E+17,negative,United,,tbird12lv,,0,@united by the time I finally get to Dallas I could have driven with less frustration and cheaper.,,23-02-2015 13:23,Colorado,Mountain Time (US & Canada)
5.69975E+17,negative,American,,kanne822,,0,@AmericanAir Not true!! Stop making excuses! You either overbook or have crappy planes!,,23-02-2015 13:38,"Gilbert, AZ",Arizona
5.6876E+17,neutral,Delta,,gloeb90,,0,@JetBlue you guys get rid of the hip hop stations on Sirius XM?,,20-02-2015 05:13,NY,
5.70235E+17,negative,Delta,,lalunkee,,0,@JetBlue Need your help. I'm moving to DC &amp; I want to book a one way fare on your website. It won't seem to let me. Am I missing something?,,24-02-2015 06:54,All over ...,Eastern Time (US & Canada)
5.68166E+17,neutral,Delta,,kbosspotter,,0,@JetBlue can you DM?,,18-02-2015 13:53,Logan International Airport,Atlantic Time (Canada)
5.68958E+17,negative,United,,eddietemistokle,,1,@united how much longer United?? Been on the phone for over an hour to straighten out a star alliance upgrade!!! http://t.co/U1ViEuiDF5,,20-02-2015 18:17,New York City,Central Time (US & Canada)
5.69399E+17,negative,US Airways,,FollowMsMiMi,,0,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!",,21-02-2015 23:31,,Quito
5.69784E+17,negative,US Airways,,TravelingProf,,0,@USAirways How many agents do you have working to handle the thousands of calls?,,23-02-2015 01:00,"Great Barrington, MA",Eastern Time (US & Canada)
5.69927E+17,negative,Delta,,TatianaKing,,31,STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB,,23-02-2015 10:30,"New York, NY",
5.69182E+17,negative,Southwest,,cjangla,,0,@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?,,21-02-2015 09:08,,Central Time (US & Canada)
5.69915E+17,negative,American,,urduckcommander,,0,@AmericanAir you have said the same thing to me over and over again but phrased differently. How about some actual help?,,23-02-2015 09:41,,Quito
5.70239E+17,positive,Delta,,nokidhungry,,0,"@eatgregeat WOW~Thx for thinking of us, Greg! Heard #SOBEWFF was amazing! We've heard the same about @JetBlue (ps thx for the info) #TeamNKH",,24-02-2015 07:10,"Washington, DC",Eastern Time (US & Canada)
5.68828E+17,negative,United,,riad_otoum,,0,@united this is very disappointing. This is about customer service.,,20-02-2015 09:43,"Louisville, KY",
5.68166E+17,negative,Virgin America,,jpf4986,,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,,18-02-2015 13:50,,
5.68761E+17,negative,US Airways,,Peter_D_Ahern,,0,@USAirways is the worst. 45 minute delay in Boston. Not weather reLate Flightd. Going to miss our connecting flight. Gassing up the plane issue.,,20-02-2015 05:15,,
5.69222E+17,negative,United,,BVSCAPE,,1,@united well if you don't want your customers to be frustrated compensate them appropriately when you screw up royally!! #fakesincerity,,21-02-2015 11:46,,Eastern Time (US & Canada)
5.69579E+17,negative,United,,particularmolly,,0,@united I am appalled at your lack of communication during our awful journey on 2/21 EWR to BOS. 4 hr delays need to be explained better.,,22-02-2015 11:26,"Boston, MA",London
5.70307E+17,negative,American,,TheTPVshow,,0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",,24-02-2015 11:38,MN,Central Time (US & Canada)
5.6888E+17,negative,United,,megane_ko,,1,@united I can't even look at you right now. I'll call you when I'm not so mad.,,20-02-2015 13:09,Montana,Mountain Time (US & Canada)
5.68716E+17,negative,United,,jasecam,,1,"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",,20-02-2015 02:17,London via Adelaide,
5.69245E+17,negative,US Airways,,LindsaySweeting,,0,@USAirways Been tweeting with the team at @AmericanAir who informed me that the problem is that you never sent his bags to them yesterday.,,21-02-2015 13:19,"Asheville, NC",Central Time (US & Canada)
5.68515E+17,negative,Southwest,,crescentcitylaw,,0,@SouthwestAir almost bumped me off my flight to HRL when I was 20 minutes early then your staff was rude when I asked what was the problem?,,19-02-2015 12:57,"New Orleans, Louisiana",Central Time (US & Canada)
5.67718E+17,neutral,Delta,,Karimilrodz,,0,@JetBlue I hear that the new thing in your planes are the Fly-Fi. How I can check if the flight that Im going to take have it?,,17-02-2015 08:12,Puerto Rico,
5.69562E+17,negative,Southwest,,Shivener,,0,@SouthwestAir No like I said I could not reach anyone at your company so I had to rent a car and chalk the whole thing up to a loss,,22-02-2015 10:17,,Quito
5.70287E+17,negative,American,,djjohnpayne,,0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,"[0.0, 0.0]",24-02-2015 10:19,"Las Vegas, NV",Pacific Time (US & Canada)
5.69665E+17,negative,United,,mustardman123,,0,@united I need help with a missing bag.,,22-02-2015 17:08,"Cincinnati, OH",Quito
5.69699E+17,negative,US Airways,,CourtneyyKay,,0,@USAirways and I can't get through on any phones,,22-02-2015 19:23,Michigan ➡️ Florida,Eastern Time (US & Canada)
5.67842E+17,negative,US Airways,,Ltos5363,,0,@USAirways Stop reposting same autoresponse  That was return flight home #imateacher. Couldnt get to RSW  #neptune#waivethefee #notmyfault,,17-02-2015 16:26,"South Shore, MA",Eastern Time (US & Canada)
5.68791E+17,negative,US Airways,,DoctorRedz,,0,@USAirways I spoke with a customer service rep who was rude and curt and transferred me to eternal hold. Sad. #badservice #mergerdisaster,,20-02-2015 07:16,Jamaica,Eastern Time (US & Canada)
5.68032E+17,positive,United,,iamtedking,,0,"@united cool, thanks.",,18-02-2015 04:59,,Eastern Time (US & Canada)
5.69883E+17,negative,US Airways,,MeeestarCoke,,0,@USAirways @AmericanAir 28 hours Late Flightr still no email. work supervisor needs documentation to approve last minute vacation day request,,23-02-2015 07:35,BK,
5.69267E+17,negative,Southwest,,ChristineFlores,,0,"@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame",,21-02-2015 14:47,,Central Time (US & Canada)
5.70008E+17,neutral,Delta,,sassylangosta,,0,@JetBlue SHUT THE DOOR ON YOUR WAY OUT. 🙅,,23-02-2015 15:49,Fl...oating off into space,Eastern Time (US & Canada)
5.6928E+17,neutral,Delta,,jamescalderwood,,0,@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,"[0.0, 0.0]",21-02-2015 15:38,South Australia,
5.68886E+17,negative,Southwest,,erin_christman,,0,@SouthwestAir okaaaaay UGH IM 8 MIN AWAY,,20-02-2015 13:32,TX | CA,Central Time (US & Canada)
5.68512E+17,negative,Virgin America,,richeyvicious,,0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",,19-02-2015 12:45,"LES, NYC",
5.70268E+17,negative,American,,farfalla818,,0,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,,24-02-2015 09:06,"Plano, Texas",
5.69975E+17,negative,American,,MusseZam,,0,"@AmericanAir I really can't there though to an agent, and I am worried about my reservation. Can you help me out!",,23-02-2015 13:41,,
5.68109E+17,negative,US Airways,,LayneHillesland,,0,@USAirways There isn't a ticket number...the transaction is still pending.,,18-02-2015 10:03,,
5.68536E+17,neutral,United,,TheKevinDent,,0,@united I am on 1528 and my connecting flight is 909,,19-02-2015 14:20,Look behind you,Pacific Time (US & Canada)
5.70116E+17,positive,American,,sherscott,,0,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,,23-02-2015 23:00,Houston,Central Time (US & Canada)
5.68183E+17,negative,Delta,negative,edgarsantana,"Lost Luggage
Damaged Luggage",0,@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail,,18-02-2015 14:57,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
5.67815E+17,negative,United,,coolingpie,,0,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to ""fly"" united","[45.58931882, -122.5959928]",17-02-2015 14:35,the questions district,Eastern Time (US & Canada)
5.69258E+17,positive,Southwest,,suezquesteen,,0,"@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",,21-02-2015 14:09,"Murfreesboro, TN",Central Time (US & Canada)
5.67858E+17,positive,Virgin America,,mctrees02,,0,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,,17-02-2015 17:29,"Dallas, TX",Central Time (US & Canada)
5.68237E+17,negative,US Airways,,iamlisa222,,0,@USAirways this is more than having patience. This is not acceptable. http://t.co/N7pSuEJDC8,,18-02-2015 18:32,Wisconsin,Central Time (US & Canada)
5.7016E+17,negative,United,,LukeGzus,,0,@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,,24-02-2015 01:56,,
5.69698E+17,negative,United,,bmorrismusic,,0,@united what about the poor customer service at checkin at Kansas KCI?!? That's it???,,22-02-2015 19:18,Ireland,
5.68932E+17,neutral,United,,JamieReidy,,0,@united Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,,20-02-2015 16:35,,Pacific Time (US & Canada)
5.69623E+17,negative,American,,SchrierCar,,0,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!,,22-02-2015 14:19,,
5.68826E+17,neutral,US Airways,,MikeSelesky,,0,@USAirways can I bring mini bottles of booze on to my flight?,,20-02-2015 09:35,,
5.69739E+17,negative,United,,BeyondStatusQuo,,0,@united maybemange the airline alittlebetter. Arrived at LAX and no GATE! #howisthatpossible always the same thing w/u,,22-02-2015 22:01,Los Angeles ,Pacific Time (US & Canada)
5.69668E+17,positive,Southwest,,nblaschke,,0,@SouthwestAir I want one!,,22-02-2015 17:20,"Woodsboro, TX",Central Time (US & Canada)
5.69873E+17,negative,American,,ArturoVega67,,0,@AmericanAir your call system is a fucking joke,,23-02-2015 06:56,Texas Tech University USA,Central Time (US & Canada)
5.67787E+17,negative,US Airways,,michael_lepp,,1,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,"[35.22032317, -80.94508353]",17-02-2015 12:47,"Charlotte, North Carolina",Quito
5.68826E+17,positive,Delta,,anku,,0,@JetBlue sent :-) curious to see what kind of comp we get.,,20-02-2015 09:34,San Francisco,Pacific Time (US & Canada)
5.68775E+17,negative,Delta,,NYYash,,0,"@JetBlue don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",,20-02-2015 06:11,"New York City, NY",Atlantic Time (Canada)
5.69643E+17,negative,American,,lindseyjerin,,0,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,,22-02-2015 15:40,"Alexandria, VA",Quito
5.69947E+17,negative,United,,8629Fissile,,0,"@united I was told it was due to be on UA23 which flies direct to Dublin, so why did it go to London? This is a complete shambles!",,23-02-2015 11:47,,London
5.6876E+17,negative,Delta,,TyrellJourdanA,,0,@JetBlue Well being on time is not going to happen now. Safety does come 1at. Looks like I'll have 2 look 4 another flight now #1stTimeFlyer,,20-02-2015 05:12,The Eastside of the Far Side,Eastern Time (US & Canada)
5.6996E+17,negative,US Airways,,Bachelorsaurus,,0,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",,23-02-2015 12:40,"Arlington, VA",Quito
5.68617E+17,negative,US Airways,,masonkesner,,0,"@USAirways Flights 890 was the delay, Flight 5136 was my missed connection… Help!","[0.0, 0.0]",19-02-2015 19:45,"Arkansas, USA",Central Time (US & Canada)
5.69031E+17,neutral,Southwest,,215strongbul,,0,@SouthwestAir DAL is due for sleet Sun. eve-didn't see it listed for cities that can re-book?  Fly to DCA at 8:10,,20-02-2015 23:08,,Quito
5.68563E+17,neutral,Southwest,,martr152,,0,@SouthwestAir sent,,19-02-2015 16:10,,
5.69617E+17,negative,US Airways,,TheLoveBite,,0,@USAirways #usairways Raleigh NC; baggage carousel staff were aggressive towards people waiting 1 1/2 hrs for bags. Flight 699,,22-02-2015 13:58,"Los Angeles, CA",Pacific Time (US & Canada)
5.69868E+17,neutral,American,,amandajames0610,,0,@AmericanAir - trying to track down backs for two of my attendees #help,,23-02-2015 06:36,"Atlanta, GA",Eastern Time (US & Canada)
5.68249E+17,neutral,United,,140JustinC,,0,@united any chance you could look into my problem from earlier?,,18-02-2015 19:23,Fredericton NB,Atlantic Time (Canada)
5.68636E+17,negative,United,,dmb41shows,,0,@united I would like a supervisor to talk to. Now we are waiting for a flight attendant as one just walked off &amp; left http://t.co/IpaamZT7Z2,,19-02-2015 20:57,Pursuit of Happiness,Hawaii
5.67794E+17,negative,US Airways,,rkasold,,0,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,,17-02-2015 13:14,,Eastern Time (US & Canada)
5.6971E+17,negative,US Airways,,kburke1122,,0,@USAirways I'm tired of paying for luggage &amp; less than stellar customer service @AmericanAir. #notafanofyourmerger,"[33.80598632, -118.36571615]",22-02-2015 20:06,,Pacific Time (US & Canada)
5.67754E+17,positive,United,,swampynomo,,0,@united stay warm - I will be passing through Chicago next week,,17-02-2015 10:35,NJ/NYC,Eastern Time (US & Canada)
5.70045E+17,neutral,United,,momsgoodeats,,0,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,,23-02-2015 18:16,#Omaha ,Central Time (US & Canada)
5.6863E+17,positive,Delta,,BorjaAngoitia1,,0,@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?,,19-02-2015 20:34,,
